Collection_Method,Wait_Time,Storage_Temperature,Quality_Score
Nurse,7.566622010651518,-10.249071844653042,12.637950004524473
Nurse,9.044044118755902,-9.284127255309041,11.479665317411863
Nurse,6.283743567773728,-9.408557848248146,12.319259964339123
Nurse,8.61669658872708,-10.824612250434761,14.633823098765268
Patient,180.45485773186826,-10.59662905861173,6.998175493837366
Nurse,5.68132530014816,-9.967592986659863,12.86175864230925
Nurse,8.26174164291824,-11.742221692635276,16.09978706790206
Nurse,4.279941750589388,-9.86466165210771,13.772607592144157
Nurse,10.206278739009843,-12.371659360858892,18.441350454624448
Patient,73.35274598433726,-10.776499140493,5.2766942377261445
Patient,65.11727158180317,-10.666848716951563,5.377151123581892
Nurse,5.453534094315249,-10.404361992690022,13.769320561312654
Nurse,3.6098432672577108,-9.854163529784616,13.717312422697226
Nurse,9.558605020306306,-9.180074747364765,11.264877801698777
Patient,32.04927306349025,-9.16033613556881,0.6710881878875576
Patient,22.18305296693192,-10.964200071423244,9.88985502615007
Nurse,11.838941878236007,-9.512694762955006,12.089960201445871
Patient,22.662627851013987,-9.651404880139019,4.811026468335684
Patient,127.34272883579547,-10.115224232552197,1.7667984805144048
Nurse,9.683798770552908,-9.123830832808768,10.64303480891364
Patient,51.363321520896555,-11.058440633641652,1.2429105750021776
Nurse,8.168046842344193,-9.391094643745369,11.812992876327236
Nurse,2.7877062947214726,-10.350849430076474,13.567305839004593
Nurse,14.65601093184586,-11.086054582118086,15.114960415139027
Nurse,11.857194591165065,-10.900590352536062,13.761853407596178
Nurse,8.803814629584446,-10.844324037183071,14.564705287252076
Patient,33.68903485511186,-11.781158414465633,4.067035972296185
Nurse,8.275854048763454,-10.561557746330624,13.733228459956884
Patient,109.493352438966,-8.826557723367555,-0.28370167417607894
Nurse,6.232020802305028,-9.499856966886115,11.491545502377372
Nurse,8.261255118435178,-9.448114028177846,12.124766633190658
Nurse,2.805617475870117,-10.761355269808941,15.051955264457384
Nurse,7.767462055230216,-9.519255420232016,12.736922566982415
Patient,33.282592735424934,-10.497572498309214,8.284419995112069
Nurse,8.570177714979927,-8.732348488812026,10.460772509863817
Nurse,4.14308918959179,-11.333128354777806,15.469058894382783
Nurse,10.288491262535084,-8.811403176912991,11.216461507139936
Patient,126.86269150521625,-8.837161422465014,-1.171920485023822
Patient,17.177221646588777,-9.149920667582446,5.448034473131407
Patient,60.79115943321075,-9.61262851936701,3.656739254968648
Nurse,14.039972359887992,-8.705014415183044,10.04023057660948
Nurse,11.278535840619465,-9.485937447575225,11.318388592851676
Nurse,10.786359617075872,-11.394495068859262,15.937653576409895
Nurse,4.066320474056327,-9.714196713205267,12.603077917080473
Nurse,9.744416862787638,-10.03392522592791,11.993777981236939
Nurse,9.118905769826629,-10.57792077683271,14.386065098562867
Nurse,7.393955516741141,-9.604579014611963,11.729710707349117
Nurse,5.503222800116597,-10.458638636101085,14.64029462803713
Patient,292.18205610744,-10.805171751742876,4.409285617190134
Nurse,2.497177992102812,-11.19418940109229,15.993828282954043
Nurse,3.757469236100621,-11.58358838978758,17.04993058036442
Patient,44.076744258043526,-9.62059460239489,5.050269972488529
Nurse,8.43853315401913,-9.342236823849627,11.516899007991851
Patient,16.659932942894564,-8.942185819179205,3.0801341494076437
Nurse,4.628356560812664,-10.177917875804399,13.367228441341755
Nurse,5.997152714463426,-9.655946078436534,12.694778217490848
Patient,22.24617165979754,-10.487705372948744,8.919736888289234
Patient,89.69366279949487,-7.924934960651458,1.2173260333180895
Patient,171.4502382558312,-11.387868550455803,6.014871667058572
Nurse,7.195433575217109,-10.55098180353825,14.212524678191219
Nurse,11.85329356935634,-9.49916840899579,11.086494150014808
Nurse,10.71055235396852,-10.637587542075964,14.012287186837762
Nurse,6.349175527344549,-10.218866251735626,13.972529024730074
Patient,19.294233718044733,-8.054804925723067,-1.452174847511063
Nurse,5.480334604836256,-9.629788110058259,12.8505671449616
Patient,49.37895293344737,-10.057390703001543,5.136833017801729
Nurse,6.582833404714462,-8.606818742065094,10.74884677997483
Nurse,11.431951241197853,-10.966156723370418,14.456207059035167
Nurse,6.3583380202993265,-11.005601375689466,15.341517817712168
Patient,31.89196962543373,-9.344596170149764,1.6241007300704982
Patient,304.61254136535666,-10.896332658592062,2.7931887659013532
Patient,120.52525431963474,-10.570640430200113,5.262499526489991
Patient,15.971667993464504,-8.54788230081744,3.5824303271672284
Patient,30.071822147778615,-10.299181772427435,7.409024899578068
Patient,30.433522301083055,-10.749357689422778,6.224552767378957
Nurse,4.102181656845934,-8.179456092058185,9.664195944893992
Nurse,11.198819747830168,-9.790529916352227,11.672984414373268
Nurse,7.367088976901344,-9.215997220689252,11.340841128441715
Patient,180.02809928596858,-8.978484607218135,1.4085730320508734
Patient,34.47875122361276,-11.079842447781488,5.851823229383379
Nurse,8.150835768957228,-9.454213286467645,10.724520400221706
Patient,54.15697631992105,-9.841910774676816,3.144959439946028
Patient,198.5962439941127,-9.57821992574913,3.1942759896282946
Nurse,6.6327515940354775,-9.062522507493075,12.050558472425024
Nurse,14.237035806167249,-11.092141593428734,14.401598423449947
Patient,38.661152888158846,-9.510745464923673,5.084527450776005
Nurse,4.857644564837266,-9.932161486083062,12.273805643100925
Patient,230.89083101408258,-10.512374240676694,2.2525863494386016
Nurse,6.329208209884561,-8.853972424986585,9.444016486268511
Patient,53.6987464503843,-10.105818757497698,3.337585424463848
Patient,306.8093502230072,-10.88732945885577,3.865798180911599
Patient,77.96443714690857,-8.738480747464484,-0.5699222520382088
Nurse,5.121849224167781,-8.903930092522602,11.38700528877214
Patient,11.647163259504376,-10.53930501446327,8.941250029976178
Patient,126.18691013457008,-10.679230653192954,-2.1455791163411515
Nurse,9.59854565636276,-11.220320689943975,14.17036038795823
Patient,3.214507233971191,-9.186019139802259,8.29392503038273
Nurse,6.600674294478444,-8.610975637037239,10.65344180594214
Nurse,16.57921863043263,-11.392735472166997,14.960045610996053
Nurse,3.292487349879411,-10.229382331855467,14.142813424301602
Nurse,10.10779409309654,-9.954436118858101,12.907268988224626
Nurse,10.503621123025441,-7.8450713226168585,8.180774251021207
Patient,21.30575660472743,-9.753916384683592,3.7853181164208536
Nurse,15.502175737232523,-10.283218038945233,12.542667509735201
Patient,34.07909951223199,-9.28158257652836,3.1903026288959846
Nurse,5.361086125636124,-8.33464808237647,9.562044654487256
Nurse,7.521631257794448,-9.34769384838977,10.861937104554508
Nurse,9.394554855129678,-11.05510767548045,15.28147649067494
Patient,20.849896580841538,-9.30723096815114,6.751430092729658
Nurse,11.36704367336906,-9.748683351761898,11.950997969242543
Patient,30.67906265337534,-8.528965309182896,0.8117793307001935
Patient,19.35467372390972,-9.33463106496717,3.1511206707013395
Patient,21.114003694240257,-11.443604262169766,7.82151584035075
Nurse,7.089696182339434,-9.7569082723393,13.030827178776589
Nurse,9.61619793816625,-10.19087221955318,13.019197639083604
Patient,90.93613699798567,-8.72742983707143,0.687173135278893
Nurse,5.844111498776705,-10.992866001085545,14.49769479707018
Patient,106.30046630676723,-9.422021476360444,2.6662306588471645
Nurse,6.928686637370499,-8.59306525410825,10.00840098410012
Patient,141.92081159255184,-10.038742894989543,0.9502457862060001
Patient,98.74396690853452,-9.590363881316007,2.709612666530343
Patient,59.22113107624808,-10.037893081716831,8.689973305062141
Nurse,13.35817186906949,-9.277173105014487,11.018117466532583
Patient,149.47919220918132,-9.482005223608548,1.002105551571828
Nurse,6.348495383622186,-10.080917337662688,11.728403970019308
Nurse,8.209568954990466,-10.48847608011036,14.66798673971334
Patient,55.664581825555004,-11.188963419534963,6.2394783891901815
Patient,19.18020801747669,-9.526592584287533,5.727322067379045
Patient,142.2860732131194,-10.790881791694565,3.7341005136288876
Patient,13.943008566030814,-9.298505218075286,6.364796387884088
Nurse,9.467856266076893,-9.998380968643058,12.956245872166726
Nurse,16.48036305300954,-10.285094257042013,12.837341551784773
Patient,18.42804521766686,-10.868260961598333,8.1044011077461
Nurse,12.832317239535652,-10.256280824251572,12.842636610496127
Nurse,6.028856621477144,-10.534756670844324,14.420441691795245
Nurse,3.4951321195256972,-8.719060423333273,10.854038520191137
Nurse,10.6010361116059,-11.269998597393876,15.51346551734179
Nurse,10.339508187807482,-9.615797927994103,11.398409291181062
Nurse,8.371006220669198,-11.183056184734388,15.114956647121645
Nurse,12.362980336081506,-9.203298072929258,10.89948106665107
Nurse,4.538500685558786,-9.354412287825806,12.205918482462044
Patient,5.3638628783348485,-9.217370173683483,7.026905876088428
Nurse,13.480249631790814,-11.095270518842804,13.000963507096074
Nurse,8.495545176036572,-9.708436323318027,11.431994903660238
Patient,20.522061005704142,-7.244782256280098,-0.16465762401419737
Nurse,10.649143732172107,-10.650659827368383,12.89068871712208
Patient,46.050644267159754,-10.265604560286105,4.071969136827278
Patient,48.68442503660685,-9.735731728354363,3.400511225213898
Nurse,3.9274757472858934,-9.51381520843806,11.684947623188592
Nurse,2.650693413808831,-9.260819505298432,12.800327875306643
Patient,51.55270255190669,-11.395448504755072,5.489865858310065
Patient,41.982516269333175,-11.595893968574114,6.23922411647477
Nurse,10.238602841967895,-8.572694635710784,9.609506726003954
Patient,116.336674565595,-11.914060070587468,7.6340459147699615
Nurse,4.9432637571701905,-9.69265438329203,12.663406764827945
Patient,204.46851643830635,-10.874435648339919,4.3632558722358326
Nurse,6.425318929305512,-10.158305478009664,13.36443774108799
Patient,23.437256058502097,-10.01409896590667,5.5942476965579235
Patient,69.49398822062653,-9.915494854307138,4.944498311025289
Patient,137.48414701830248,-11.050623321827802,5.991774412742408
Nurse,4.082999077681574,-9.412144111862265,12.727325829630892
Nurse,2.8415269159910332,-9.90702075347059,13.535451896092273
Nurse,5.056210911332263,-8.649147669300994,10.350838397250966
Nurse,4.937265006335097,-9.924305059994907,13.594593457698048
Nurse,6.883833606407597,-8.833629454330747,11.003571032648605
Patient,6.18290781025378,-10.529466963507009,8.29167236777348
Nurse,9.390330378825634,-12.624817056374113,19.284458490392375
Nurse,9.636067092757585,-9.851123196082309,13.027517202927086
Patient,568.8712036115988,-9.129253355411597,-0.5311752018588141
Patient,62.220842028639694,-10.141525753366949,3.0700805697953317
Patient,23.900228230506755,-10.687014099699498,4.325140254142115
Patient,50.60895562731962,-11.684667577226387,7.902911104110241
Nurse,7.256043413982326,-9.853064701613313,12.4632289222378
Nurse,34.41285495374386,-8.639884099819687,8.11906676450676
Patient,68.91460210526907,-10.608006142937324,2.721316657606023
Patient,14.295258786182497,-9.567783309240745,4.452950290590212
Nurse,11.988082268629809,-9.00621778546956,11.215479751532245
Patient,23.280433269570494,-9.52463438930799,6.018950744048787
Nurse,5.829381540265277,-10.771771957392875,15.58539333522572
Nurse,8.279213184588482,-9.364032249288263,11.203278554796535
Nurse,4.016286689779951,-10.56944977449211,14.68653108855032
Nurse,4.340067914930294,-10.009844808650383,12.707547026675192
Nurse,4.220595740272919,-9.329088751723125,12.520096474820134
Nurse,6.0742687845955095,-11.017764309076952,14.717765225084333
Patient,37.58976305152772,-9.355481508354709,5.313990891280694
Nurse,5.764590575810654,-11.153492425984783,15.689172538643717
Nurse,4.895089279273192,-10.518252638861203,15.110910808253848
Patient,124.85030111858532,-9.842025687748547,-0.5140174838598863
Patient,67.45067347926175,-8.937342709212473,0.7006249519525574
Patient,210.84306521413959,-8.707254710481793,2.0397469052771036
Patient,74.08722583359368,-9.412608300193988,5.043104923987448
Patient,85.40408531555047,-10.501234107790212,3.2105946683867517
Nurse,8.325120222362578,-11.290561421946219,15.390215909323473
Nurse,12.785012150511497,-12.191253851165282,17.601475194112695
Nurse,12.951182663618438,-10.459764615830476,13.630037536245279
Nurse,7.400694620597651,-8.770009631561317,11.02978697105444
Nurse,3.66916691774347,-9.412737586535822,12.422696607841525
Patient,59.31324106377996,-10.728171900969816,8.786952799145102
Nurse,12.428980836832348,-10.739771163972968,13.292206114539532
Nurse,6.093140830627591,-9.565497353908695,12.443933945279428
Nurse,13.826214786657195,-9.210080277819149,11.278378656130629
Patient,75.70584730646506,-11.38929873021099,5.733489596907304
Nurse,12.554069424552557,-10.051522928524646,12.82454617140683
Patient,39.69604992983573,-11.029811848541845,6.450432199483735
Nurse,8.623781878942129,-10.655687719461444,14.038996094978227
Nurse,4.619416410341803,-8.880755082435904,11.084013907070783
Nurse,15.277448282330292,-8.471252149459092,9.175603543994221
Patient,19.916554442723214,-12.085897877733338,7.244619074507793
Nurse,3.717615943935944,-8.621530372538496,10.987890451139794
Patient,80.6085339428559,-12.220421008935126,5.265700111251753
Nurse,11.513725992737546,-9.713225887617414,11.909309247668887
Nurse,9.80038018488497,-8.364202193864186,9.335461976659785
Patient,58.520071775183695,-9.807403081268696,8.260285827769238
Patient,6.690199776021987,-9.316776985211192,6.602662001742307
Patient,96.23294148964693,-10.657372553994724,4.083271593904189
Patient,111.20891833618026,-6.8870897989561595,-2.0325691822145284
Patient,23.381249599132495,-10.423759682022704,5.636822343338717
Patient,9.064419705948632,-10.330090191701437,9.717124892306394
Patient,15.268133535126054,-8.951517348949407,5.427048578221081
Patient,26.20019040295392,-10.141529637337847,8.948169533899836
Patient,113.69822774341634,-9.991216345101853,2.0399704292700047
Patient,58.94525138372371,-10.511763557942304,0.6608099635432589
Patient,420.80852091227604,-9.8446750008006,0.40128871077681094
Nurse,7.178181837811921,-10.735116800724589,14.406225235913247
Patient,11.02985004309863,-7.722913501946696,0.17559253143722264
Patient,19.4536306052273,-10.4402592043864,9.520602426171914
Nurse,7.442854909459382,-11.236135796030462,16.092186272808267
Patient,113.40898566076038,-9.461565042783548,2.892597314337814
Nurse,24.463469163980253,-7.814905104963888,7.089271588134902
Nurse,16.642214282562303,-9.6168318102411,11.671269032145501
Patient,10.051573288341675,-10.170385765388197,6.099666013389922
Nurse,11.178914918726258,-8.928919499597194,9.406566416239578
Patient,53.408245064041054,-8.878138495205748,1.4269887937931476
Patient,113.18952713369379,-9.648834532372916,2.5228622386463564
Nurse,6.451692574059413,-11.21658080413571,15.008054023593054
Nurse,10.5347177708303,-9.980541744481117,12.537151109430964
Nurse,5.9778141766211474,-10.305188845480751,14.34577860936675
Patient,39.046604431735474,-11.341064713301568,8.839921141419536
Patient,44.483722517622176,-9.968604134467224,7.562118209462902
Patient,53.48704326718954,-9.710816326881275,1.1049067858669135
Nurse,6.620462779831357,-9.390473954791398,11.113095768837656
Patient,66.74271102001042,-9.899208927355193,3.4793025796538455
Nurse,12.41095374654473,-9.665561485151478,12.551579470152058
Patient,20.214708528348265,-9.864075432781652,5.8842634695312706
Nurse,4.329156646238545,-9.043704997908653,12.784373895621258
Patient,53.677500333736845,-9.494978911726234,3.193006924050784
Nurse,5.171732118733165,-11.820760277802016,16.64542614900994
Patient,13.572444790586268,-8.295897921940883,3.14549321793875
Nurse,6.215463721641935,-9.110846175212194,10.833776463520028
Patient,25.35905744785037,-9.93192773075138,7.455121520358825
Patient,90.16894210083505,-9.751674857484117,2.6562150951026906
Nurse,9.026077861848357,-9.798347094870746,11.881590124589637
Patient,57.1728549328271,-11.073688658917753,6.21738396037085
Patient,33.762545221287276,-7.460618377217139,-0.1972561300926638
Nurse,3.6615267925758492,-10.134180210676925,14.230159577303588
Nurse,17.059069078477105,-10.589452399938718,12.551008839789356
Patient,123.57361006562252,-11.38059870589965,4.255212505922369
Nurse,6.496020490918097,-10.069633453300108,13.612659377892879
Nurse,5.249762612196799,-10.27372925216676,13.882140469002021
Nurse,7.9629455769357556,-9.902172825292077,12.94754955943605
Patient,126.95586541478325,-9.607365884349033,2.4342237964330273
Nurse,3.3497590458117092,-9.94977230083432,13.930409959042686
Patient,113.17566787576149,-10.692350774233795,2.6087406095493986
Patient,30.75028691310266,-9.463586100108657,6.143135660632927
Patient,36.32622356473748,-9.09203768637295,3.2459552056582934
Patient,48.21712376686085,-10.21138422981797,6.164562743165126
Nurse,8.69535442052962,-7.7241745723523625,7.859447914812527
Patient,91.66143201069124,-10.529201009811512,2.283624641585784
Nurse,7.349016035063539,-9.862647520592963,14.189815387233459
Nurse,6.739104766617875,-11.130178729484683,15.48893572555816
Nurse,2.6187051583191336,-10.091956782604266,14.229246225129295
Nurse,10.993456052700118,-9.026377750572154,10.403670500217842
Patient,46.96421765995749,-10.76612083061067,3.5773445808658195
Patient,74.43265667805825,-11.2735855485966,5.098127737288205
Nurse,4.492516534114234,-9.45031681370974,13.298935657002344
Nurse,3.85436398357492,-11.85301848289757,17.294387514521773
Patient,55.461983050463765,-9.781340693242702,2.6386447641011976
Nurse,6.683757641579053,-9.632489589459398,12.88551427465393
Nurse,2.7800686310916594,-10.368939439031463,14.8223076601926
Nurse,4.669312981524255,-8.2688303682327,9.678943848656402
Patient,52.389558855665236,-9.443977903157709,1.7879716027261956
Patient,8.614328764439103,-10.428654526916533,10.609336261295983
Nurse,6.243571888287438,-10.846434301458979,15.324152271061887
Nurse,6.2627072018567125,-10.510160813650216,14.260437120143614
Patient,118.00773930185738,-7.6182864682674545,-0.6504552673878203
Patient,174.13658566838103,-10.505966198987855,0.6405162532600679
Nurse,7.6229670824585805,-9.892830084740403,12.215238123988946
Patient,45.81930322379455,-9.600682398280869,4.272740646405924
Nurse,9.508098666874288,-9.709035269862557,11.912422283397952
Nurse,5.714745056272252,-11.198951397993875,16.547240628904717
Patient,55.33747601457638,-10.224853055794853,2.5652212194462027
Nurse,32.067047690205186,-11.073328032222896,13.464403150478867
Patient,82.75106102969276,-9.399787034255722,3.8837645063706905
Nurse,18.24341611076551,-9.493842344539289,10.555865035210614
Nurse,6.498214438787162,-9.692167627486114,13.54692083828603
Patient,13.493316942513658,-8.797423494774772,4.750286685490973
Nurse,11.233667180879701,-10.101994716635932,12.363857850593963
Patient,115.68520814546177,-9.345568972894378,3.1335063184655363
Nurse,7.340064883569229,-10.599822023319849,13.426902866817096
Nurse,11.130472687583602,-9.576110517556014,11.259643084610344
Nurse,5.6446780508402545,-10.46675881195144,13.461312244559982
Patient,24.102549020641526,-11.133830356806355,7.078067483047104
Nurse,5.107199703792219,-11.62700492086675,17.634653706183023
Patient,191.05106169384425,-10.779019421519985,3.5978001742887287
Nurse,9.104169950749101,-8.808914145226524,9.99979323221236
Patient,162.73234305383846,-10.547905304206935,0.2398722321117921
Nurse,10.61287917038341,-8.709241575877572,11.350369358863237
Patient,16.449165310315987,-9.301080314919211,4.182008672431784
Patient,119.50505963582928,-11.47048955123125,2.8487221300173085
Patient,25.131578848831815,-9.921035954331915,4.111659021920087
Patient,105.53623397106868,-8.973105381742085,1.8272571581480428
Patient,275.55510856018327,-9.584173370544658,-2.5030219589127536
Patient,213.4444290990706,-10.605156235605998,4.304396443506457
Nurse,16.230092945435732,-9.5433119892696,10.551677463679322
Nurse,4.668761890602936,-8.677255533114865,10.729055806663217
Patient,59.12025175136324,-9.241175583836391,3.7158498219490967
Patient,72.15378993453302,-10.208668371220465,3.2344002262052953
Patient,128.75338433447,-9.446430468932206,0.6624632860461467
Nurse,12.693069762068813,-10.129034115129784,12.291180986595801
Nurse,5.055691561574706,-10.978740836309766,15.200762013769364
Nurse,13.692690347507153,-10.80509518103051,14.087566103401976
Patient,28.312705298343598,-10.260309041271437,2.813914349827196
Nurse,6.617587552106705,-10.193705379804962,13.767823846206042
Nurse,8.261783271192682,-11.198392124952045,15.827242915298175
Nurse,8.208346644970296,-9.801606482822514,12.493470268841461
Nurse,5.703735302193337,-9.782197660251274,13.061068262077951
Nurse,3.0850015331524343,-10.538760837346096,14.823496035163176
Nurse,8.398770304799847,-8.806688994072875,10.099422278000219
Patient,33.18301515115987,-10.51253411064655,4.417936734719703
Nurse,6.211526956553974,-9.22919778001203,11.105071059898016
Nurse,9.15140296989227,-11.701902230018336,15.909228264239118
Nurse,6.266734151028828,-8.325140327085935,9.677624151904519
Nurse,2.4580743608620366,-11.99888890686125,18.1154143436213
Nurse,10.043095946095635,-9.624544142372747,12.025987909751034
Nurse,13.212056695776969,-10.539591220737131,13.945507920734842
Patient,10.67585996843098,-10.904947832938067,5.459842646065338
Nurse,6.440314341165903,-10.046261217266343,13.28699583098084
Patient,58.08360004765274,-10.927553330811728,5.350858267022754
Patient,12.21363965070646,-8.63677102486775,3.6611832411509955
Patient,33.48554593030528,-8.411059671555916,-0.6846014858992429
Nurse,4.208921516331941,-11.096220324868565,15.721298515903374
Nurse,9.168886174457771,-9.260324531882166,12.590830907693016
Nurse,2.3995561263614116,-9.391264410875584,12.628679762565435
Nurse,5.511255334151886,-10.619772128253878,14.078366995548157
Patient,294.2779811105764,-9.157702672986098,-1.0072523661199588
Nurse,14.519722189273969,-11.512528965298875,14.684197488688786
Nurse,2.486848220737074,-10.699414540123287,15.568662209696296
Patient,60.51302178135746,-9.85065808894012,0.6734853598834083
Patient,121.89435690747776,-9.760372481761003,3.380544041225959
Nurse,2.8680114389478892,-9.68850914120221,12.729516751240682
Nurse,6.057749574236755,-9.465635101363617,12.17547863213087
Nurse,4.827023427573042,-9.993726843815582,12.647456019899
Nurse,13.133072906031023,-10.20528401949625,13.394709313171015
Nurse,5.678767140540572,-10.523575988406582,13.928324427042265
Nurse,11.451113404570549,-10.709431157328476,14.303073065018003
Nurse,6.1029594005561325,-11.97596329989162,16.85799576472465
Nurse,4.097782168411342,-9.966097276317662,12.926544791979502
Nurse,11.739832541333703,-10.091075860353028,12.630366172969378
Nurse,10.256853013817475,-9.036093065924138,10.73419068706966
Nurse,5.024871342955138,-11.77396961611213,16.590514503481316
Patient,29.45276381352394,-9.892942547007703,4.330015825035273
Patient,108.62840962561648,-10.61298327127069,3.7360182647326394
Nurse,13.35637396678496,-9.658174786045034,11.69433707964734
Nurse,5.46862809148409,-10.633231396714978,14.142128387921568
Nurse,5.63781493239845,-9.244334161255685,11.648227619756684
Patient,14.157250994600087,-8.231830706940217,3.803137934933223
Patient,13.370577708427557,-10.441848927240823,7.91935742116482
Nurse,17.32752099814755,-11.10811245825887,14.851949229547023
Patient,221.29273703445082,-10.628654305074571,1.9033085184839886
Nurse,4.401059803325107,-10.203461141080306,13.906781918676032
Nurse,10.276143040794047,-8.909816528979553,10.115760026607095
Patient,7.634480815537757,-10.021244779276243,8.564214746941754
Patient,70.0646009853655,-10.326673247509044,4.4040153189758735
Patient,248.50048776014646,-9.61826583103749,-0.5410948046356836
Patient,33.108901804040904,-10.16985235767773,8.613580273208731
Nurse,6.741952997805408,-10.019794344520708,12.890082258336365
Patient,163.85524038318584,-8.040162745255325,-1.2164151255105033
Nurse,7.701279253608477,-9.963217166825766,11.692894487365946
Patient,115.02515738229157,-9.865833584004157,3.098049540760129
Nurse,5.177223470226727,-10.384456878977092,13.91913238674445
Patient,151.6572414510538,-10.378759836603093,6.879594349279704
Nurse,9.165360450186153,-11.27568265999573,15.271660963857965
Patient,28.45502805062551,-12.194382469820024,12.891057064180458
Nurse,10.502058348164386,-9.466792682100687,11.664715923241227
Patient,13.708038756617393,-10.483617139555436,9.414830966063773
Nurse,4.368370189123646,-12.531769316250813,18.475595643502412
Nurse,6.883458557774626,-9.864436583585292,13.16401126594162
Nurse,10.163500356725894,-9.741230194756078,12.761423177439907
Nurse,3.457393942940585,-9.49541818552261,13.063590443120347
Patient,15.80676027324315,-11.50287060868239,7.992981536574056
Nurse,5.308075173874178,-9.24658053649757,11.516662402407238
Patient,23.18838441944598,-10.611633736694559,9.173229178259948
Nurse,7.437402690742247,-10.179251025356912,13.296977614174823
Nurse,14.09796086134995,-10.749171726603242,14.510067431513276
Patient,67.38997708493594,-10.160419381975348,8.901647161976253
Patient,18.99850914815786,-10.353685759567005,4.353788020403203
Nurse,11.896342325532679,-8.310811066348322,9.980352538130878
Nurse,13.625927022357935,-10.197620467795966,12.600646070274006
Patient,10.265925709002884,-7.964126464818207,4.20854863092148
Nurse,5.77779168097702,-8.671943111013032,10.103482416080805
Patient,81.99202891804336,-10.172629134290835,4.809368479896924
Patient,51.23518283561041,-11.450927891111224,7.180155605934766
Patient,155.84534571242415,-10.029216405853985,3.5109347711354175
Nurse,4.38081708975747,-10.026260793269852,13.263031101832443
Patient,115.23584335530295,-9.968508437738004,3.823202547939813
Nurse,12.728648152271475,-9.308381424878611,11.20946685382511
Nurse,4.485696912062453,-10.002786110666902,13.238133149581591
Nurse,6.221232396732132,-10.37453415075025,13.431137492461492
Nurse,2.7768875257476493,-10.668143048327767,15.411645117184609
Patient,14.1798643472326,-9.984317763528376,10.46552646653366
Patient,151.87480881340446,-8.35645849087947,-0.5509403748800854
Patient,175.47732336929997,-10.723964730467788,1.8242292809187157
Nurse,1.8784179318172354,-8.813854525957701,12.76744114489408
Nurse,5.603611930001693,-10.253951706397235,13.407560978622625
Nurse,8.947076006638241,-8.87506745469676,9.687422146714253
Patient,82.22328468657443,-10.276671771719146,3.961255266087165
Nurse,9.295189430904706,-10.188202438772821,13.095114450005607
Patient,44.08523117821849,-9.02968379821172,3.3246378517877084
Nurse,8.250648215771593,-11.270951721092283,15.242321801709307
Nurse,11.580638168510404,-9.962303426876078,12.805038008377137
Patient,319.42158084526477,-8.961393930791184,-1.4239190636734154
Nurse,5.723070230083317,-12.553549596055898,18.278401315973234
Patient,39.40873547068115,-9.609633805604624,3.5634821488935704
Patient,39.63113079322354,-11.77939893050722,6.319632321587897
Nurse,9.37761550737719,-8.284092368867306,9.281096525461521
Nurse,8.705069323125974,-9.047521843047194,10.525691181207202
Nurse,8.876497217022456,-10.740490106332159,14.729985410267101
Patient,63.52306370781865,-9.70154818601856,1.5350930812964758
Nurse,10.522503768558327,-7.9152870787689835,7.9731021300184715
Patient,38.87070928634327,-9.768392525831908,5.789115490950498
Patient,31.2011113605201,-12.83303029014274,13.50353213919247
Patient,116.80502825362424,-11.742947530486665,4.749745238245933
Nurse,16.185102409057585,-8.552203581542134,9.789635959660078
Patient,45.781842751476034,-9.91701258118749,3.9243984200424533
Patient,168.71987297047602,-10.87584240649511,1.8836059366841365
Nurse,12.245240041257677,-10.044361455511561,13.27281929533202
Nurse,5.281678244277299,-10.054778360338824,12.984106331745945
Patient,55.00162231443621,-11.478546936998798,5.967101669240537
Nurse,3.603382787811775,-9.306076766808742,12.688575135961369
Patient,9.676858074451024,-8.666114254499426,9.78758422280725
Nurse,7.560998009884859,-10.641114260224645,15.671390622582642
Nurse,3.8210136883137125,-9.979893533130902,13.70908245172902
Patient,209.58882191203608,-9.640261024873212,-0.40704098273530875
Nurse,4.592423198881784,-10.341821820246135,13.655772145213676
Nurse,7.56787761237406,-10.564196179860486,13.357460803183756
Nurse,13.840137625615602,-10.49767252342904,12.733703750182972
Nurse,6.79284894266178,-9.93162843403234,12.074153072518936
Nurse,8.72178425651751,-11.047157568690265,15.78400570841304
Nurse,9.60208493899188,-10.399899990109317,13.165235839021591
Patient,49.15764075703988,-9.38720925841671,2.9333656747902697
Nurse,6.628778814989433,-9.941629709182104,12.689909356314159
Patient,38.73695574361782,-12.085792438905004,10.805449193200818
Nurse,8.579699505013668,-10.77345584403343,15.346880288583598
Patient,59.56192218567778,-11.036143571975197,7.611729026106538
Nurse,9.016210359412671,-9.605420014515781,11.798938118451137
Patient,85.66940183719264,-10.261758290221094,4.734408036177802
Nurse,2.850595081453255,-10.43387346297919,15.681296701867796
Nurse,5.0352655837653435,-10.603838297493187,14.367229653461537
Nurse,4.0252898957094265,-12.208280776228252,17.90867142113902
Nurse,7.908433423517432,-10.052505068538652,12.964641144062531
Nurse,7.549795187618238,-8.977158528449236,10.837573528508669
Nurse,5.545344303365523,-10.281125484888086,14.138965638198194
Patient,224.0853214234654,-10.628143739169179,2.630101295309626
Nurse,8.751093998621254,-10.992578006728824,14.826185876096126
Nurse,3.5507649932505423,-11.769050303739398,17.454310740095973
Patient,37.19317432919568,-9.797719592378781,4.327398713402429
Patient,20.56519227652957,-10.045254301964336,3.5771060912265567
